tuid,ugroup,explanationType,faceSelected,selectedShapeIndex,predictedShapeChoiceIndex,trueShapeChoiceIndex,isCorrectPrediction,stepActionType,param1,param2,param3,param4,blockId,actionName,objectLogName,date,time
UID_hj49Rw10Tl85xS05oS,B,,4,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,07:19:01 22.06.25,1750576741
UID_Ny82mm99jA65Kz86kc,B,,5,6,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,07:19:21 22.06.25,1750576761
UID_xT24cp45nT04Er03Bw,B,,3,7,8,7,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,07:19:41 22.06.25,1750576781
UID_Ly35zm07CE79AJ71AL,B,,5,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,07:20:01 22.06.25,1750576801
UID_lx05wC07nF78xc90bP,B,,5,4,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,07:20:03 22.06.25,1750576803
UID_pU52rW52un31zY70zr,B,,1,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,07:20:26 22.06.25,1750576826
UID_Ui48Gp29Uy37Mp22rr,B,,4,3,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,07:20:47 22.06.25,1750576847
UID_ni50Zk52uv04Bx44yI,B,,4,3,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,07:20:59 22.06.25,1750576859
UID_Rf68OM44VK16IW59jR,B,,3,5,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,07:20:59 22.06.25,1750576859
UID_Ny82mm99jA65Kz86kc,B,,4,5,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,07:21:10 22.06.25,1750576870
UID_pU52rW52un31zY70zr,B,,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,07:21:12 22.06.25,1750576872
UID_Ly35zm07CE79AJ71AL,B,,4,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,07:21:17 22.06.25,1750576877
UID_hj49Rw10Tl85xS05oS,B,,5,4,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,07:21:56 22.06.25,1750576916
UID_xT24cp45nT04Er03Bw,B,,3,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,07:22:09 22.06.25,1750576929
UID_Ui48Gp29Uy37Mp22rr,B,,5,2,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:22:12 22.06.25,1750576932
UID_Rf68OM44VK16IW59jR,B,,4,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,07:22:16 22.06.25,1750576936
UID_lx05wC07nF78xc90bP,B,,4,8,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,07:22:22 22.06.25,1750576942
UID_Yz86DI77bB22Fa03Lb,B,,3,7,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,07:22:41 22.06.25,1750576961
UID_VQ81OX01Jp49rL63Mm,B,,2,7,8,7,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,07:22:55 22.06.25,1750576975
UID_Vx42uE05WT52TC36Sb,B,,3,2,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:22:57 22.06.25,1750576977
UID_FD57fE92eJ87yU05If,B,,4,4,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,07:23:00 22.06.25,1750576980
UID_Ny82mm99jA65Kz86kc,B,,3,5,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,07:23:24 22.06.25,1750577004
UID_iT47Xq60JJ14rW99nz,B,,3,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,07:23:29 22.06.25,1750577009
UID_xT24cp45nT04Er03Bw,B,,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,07:23:38 22.06.25,1750577018
UID_Ui48Gp29Uy37Mp22rr,B,,4,2,8,7,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,07:23:42 22.06.25,1750577022
UID_FD57fE92eJ87yU05If,B,,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,07:23:53 22.06.25,1750577033
UID_xT24cp45nT04Er03Bw,B,,4,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:24:24 22.06.25,1750577064
UID_Nh05qD35BC38Gt71Zp,B,,4,2,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:24:27 22.06.25,1750577067
UID_Vx42uE05WT52TC36Sb,B,,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,07:24:30 22.06.25,1750577070
UID_VQ81OX01Jp49rL63Mm,B,,4,6,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,07:24:31 22.06.25,1750577071
UID_Ly35zm07CE79AJ71AL,B,,3,4,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,07:24:36 22.06.25,1750577076
UID_Rf68OM44VK16IW59jR,B,,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,07:24:37 22.06.25,1750577077
UID_xT24cp45nT04Er03Bw,B,,4,6,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,07:25:03 22.06.25,1750577103
UID_Ui48Gp29Uy37Mp22rr,B,,3,7,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,07:25:09 22.06.25,1750577109
UID_nO24HW66ys09UB68kg,B,,4,3,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,07:25:35 22.06.25,1750577135
UID_Vx42uE05WT52TC36Sb,B,,4,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,07:25:36 22.06.25,1750577136
UID_lx05wC07nF78xc90bP,B,,3,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:25:37 22.06.25,1750577137
UID_Ui48Gp29Uy37Mp22rr,B,,5,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,07:26:11 22.06.25,1750577171
UID_VQ81OX01Jp49rL63Mm,B,,4,4,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,07:26:18 22.06.25,1750577178
UID_xT24cp45nT04Er03Bw,B,,4,4,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,07:26:22 22.06.25,1750577182
UID_Yz86DI77bB22Fa03Lb,B,,4,3,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,07:26:30 22.06.25,1750577190
UID_ni50Zk52uv04Bx44yI,B,,4,4,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,07:26:36 22.06.25,1750577196
UID_lx05wC07nF78xc90bP,B,,5,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,07:26:52 22.06.25,1750577212
UID_xT24cp45nT04Er03Bw,B,,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,07:27:03 22.06.25,1750577223
UID_Ci04yT79Cp30Qd09qQ,B,,2,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,07:27:05 22.06.25,1750577225
UID_Ly35zm07CE79AJ71AL,B,,3,7,8,7,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,07:27:14 22.06.25,1750577234
UID_hj49Rw10Tl85xS05oS,B,,4,2,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:27:16 22.06.25,1750577236
UID_VQ81OX01Jp49rL63Mm,B,,4,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,07:27:24 22.06.25,1750577244
UID_FD57fE92eJ87yU05If,B,,2,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,07:27:40 22.06.25,1750577260
UID_Rf68OM44VK16IW59jR,B,,4,7,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,07:27:40 22.06.25,1750577260
UID_Nh05qD35BC38Gt71Zp,B,,5,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,07:27:51 22.06.25,1750577271
UID_Ny82mm99jA65Kz86kc,B,,4,4,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,07:28:04 22.06.25,1750577284
UID_Ly35zm07CE79AJ71AL,B,,4,6,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,07:28:25 22.06.25,1750577305
UID_pU52rW52un31zY70zr,B,,1,8,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,07:28:27 22.06.25,1750577307
UID_lx05wC07nF78xc90bP,B,,4,4,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,07:28:42 22.06.25,1750577322
UID_Vx42uE05WT52TC36Sb,B,,3,4,8,7,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,07:28:57 22.06.25,1750577337
UID_FD57fE92eJ87yU05If,B,,3,3,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,07:28:58 22.06.25,1750577338
UID_Ci04yT79Cp30Qd09qQ,B,,4,5,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,07:29:13 22.06.25,1750577353
UID_VQ81OX01Jp49rL63Mm,B,,1,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,07:29:56 22.06.25,1750577396
UID_Yz86DI77bB22Fa03Lb,B,,4,7,8,7,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,07:30:24 22.06.25,1750577424
UID_pU52rW52un31zY70zr,B,,3,7,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,07:30:24 22.06.25,1750577424
UID_Nh05qD35BC38Gt71Zp,B,,5,7,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,07:30:33 22.06.25,1750577433
UID_lx05wC07nF78xc90bP,B,,5,7,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,07:30:42 22.06.25,1750577442
UID_Ly35zm07CE79AJ71AL,B,,3,8,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,07:31:08 22.06.25,1750577468
UID_hj49Rw10Tl85xS05oS,B,,5,4,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,07:31:09 22.06.25,1750577469
UID_VQ81OX01Jp49rL63Mm,B,,5,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:31:32 22.06.25,1750577492
UID_Rf68OM44VK16IW59jR,B,,4,8,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:32:08 22.06.25,1750577528
UID_lx05wC07nF78xc90bP,B,,5,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,07:32:47 22.06.25,1750577567
UID_Yz86DI77bB22Fa03Lb,B,,4,7,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,07:32:59 22.06.25,1750577579
UID_Ci04yT79Cp30Qd09qQ,B,,4,6,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,07:33:12 22.06.25,1750577592
UID_VQ81OX01Jp49rL63Mm,B,,3,6,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,07:33:21 22.06.25,1750577601
UID_Ly35zm07CE79AJ71AL,B,,4,5,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,07:33:29 22.06.25,1750577609
UID_FD57fE92eJ87yU05If,B,,3,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,07:33:30 22.06.25,1750577610
UID_pU52rW52un31zY70zr,B,,1,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,07:33:37 22.06.25,1750577617
UID_VQ81OX01Jp49rL63Mm,B,,3,7,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,07:34:00 22.06.25,1750577640
UID_Vx42uE05WT52TC36Sb,B,,2,3,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,07:34:44 22.06.25,1750577684
UID_Ly35zm07CE79AJ71AL,B,,4,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:34:47 22.06.25,1750577687
UID_pU52rW52un31zY70zr,B,,4,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:35:07 22.06.25,1750577707
UID_Rf68OM44VK16IW59jR,B,,5,4,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,07:35:08 22.06.25,1750577708
UID_Ny82mm99jA65Kz86kc,B,,3,8,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,07:35:31 22.06.25,1750577731
UID_lx05wC07nF78xc90bP,B,,2,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,07:35:50 22.06.25,1750577750
UID_FD57fE92eJ87yU05If,B,,3,2,8,7,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,07:36:06 22.06.25,1750577766
UID_nO24HW66ys09UB68kg,B,,2,4,8,7,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,07:36:12 22.06.25,1750577772
UID_Yz86DI77bB22Fa03Lb,B,,3,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,07:36:51 22.06.25,1750577811
UID_Ly35zm07CE79AJ71AL,B,,3,7,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,07:37:12 22.06.25,1750577832
UID_hj49Rw10Tl85xS05oS,B,,4,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,07:37:24 22.06.25,1750577844
UID_ni50Zk52uv04Bx44yI,B,,3,2,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:37:40 22.06.25,1750577860
UID_Vx42uE05WT52TC36Sb,B,,3,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,07:38:07 22.06.25,1750577887
UID_Rf68OM44VK16IW59jR,B,,3,7,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,07:38:18 22.06.25,1750577898
UID_Ci04yT79Cp30Qd09qQ,B,,4,6,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,07:38:21 22.06.25,1750577901
UID_pU52rW52un31zY70zr,B,,1,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,07:38:31 22.06.25,1750577911
UID_Kg24ef54aE73wd38JF,B,,5,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:38:32 22.06.25,1750577912
UID_FD57fE92eJ87yU05If,B,,3,8,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,07:38:43 22.06.25,1750577923
UID_Yz86DI77bB22Fa03Lb,B,,2,1,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:38:45 22.06.25,1750577925
UID_Nh05qD35BC38Gt71Zp,B,,5,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,07:39:13 22.06.25,1750577953
UID_Ci04yT79Cp30Qd09qQ,B,,4,8,7,8,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,07:40:17 22.06.25,1750578017
UID_nO24HW66ys09UB68kg,B,,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,07:40:30 22.06.25,1750578030
UID_Kg24ef54aE73wd38JF,B,,5,8,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,07:40:45 22.06.25,1750578045
UID_Yz86DI77bB22Fa03Lb,B,,4,4,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,07:40:46 22.06.25,1750578046
